Latitude,Longitude
65.9807756,18.2001521
65.980667,18.2005366
65.980667,18.2005366
65.980667,18.2005366
65.9805613,18.200926
65.9805613,18.200926
65.9805613,18.200926
65.9804568,18.2013191
65.9804568,18.2013191
65.9804568,18.2013191
65.9803553,18.201715
65.9803553,18.201715
65.9803553,18.201715
65.9802561,18.2021143
65.9802561,18.2021143
65.9802561,18.2021143
65.9801601,18.2025185
65.9801601,18.2025185
65.9801601,18.2025185
65.9800673,18.2029295
65.9800673,18.2029295
65.9800673,18.2029295
65.9799781,18.203345
65.9799781,18.203345
65.9799781,18.203345
65.9798925,18.2037648
65.9798925,18.2037648
65.9798925,18.2037648
65.9798101,18.2041881
65.9798101,18.2041881
65.9798101,18.2041881
65.9797306,18.2046146
65.9797306,18.2046146
65.9797306,18.2046146
65.9796521,18.2050448
65.9796521,18.2050448
65.9796521,18.2050448
65.9795765,18.2054776
65.9795765,18.2054776
65.9795765,18.2054776
65.9795038,18.2059111
65.9795038,18.2059111
65.9795038,18.2059111
65.9794348,18.2063483
65.9794348,18.2063483
65.9794348,18.2063483
65.9793696,18.206787
65.9793696,18.206787
65.9793696,18.206787
65.979309,18.2072288
65.979309,18.2072288
65.979309,18.2072288
65.9792523,18.2076786
65.9792523,18.2076786
65.9792523,18.2076786
65.9792005,18.208132
65.9792005,18.208132
65.9792005,18.208132
65.9791511,18.208587
65.9791511,18.208587
65.9791511,18.208587
65.9791031,18.2090428
65.9791031,18.2090428
65.9791031,18.2090428
65.9790573,18.2095005
65.9790573,18.2095005
65.9790573,18.2095005
65.9790148,18.2099575
65.9790148,18.2099575
65.9790148,18.2099575
65.978976,18.2104166
65.978976,18.2104166
65.978976,18.2104166
65.978939,18.2108761
65.978939,18.2108761
65.978939,18.2108761
65.9789033,18.2113371
65.9789033,18.2113371
65.9789033,18.2113371
65.978868,18.2117991
65.978868,18.2117991
65.978868,18.2117991
65.9788316,18.2122593
65.9788316,18.2122593
65.9788316,18.2122593
65.978795,18.2127186
65.978795,18.2127186
65.978795,18.2127186
65.9787586,18.2131791
65.9787586,18.2131791
65.9787586,18.2131791
65.978723,18.2136396
65.978723,18.2136396
65.978723,18.2136396
65.978687,18.214101
65.978687,18.214101
65.978687,18.214101
65.978651,18.2145628
65.978651,18.2145628
65.978651,18.2145628
65.978615,18.2150255
65.978615,18.2150255
65.978615,18.2150255
65.9785793,18.2154881
65.9785793,18.2154881
65.9785793,18.2154881
65.9785433,18.2159511
65.9785433,18.2159511
65.9785433,18.2159511
65.9785063,18.2164148
65.9785063,18.2164148
65.9785063,18.2164148
65.9784685,18.2168776
65.9784685,18.2168776
65.9784685,18.2168776
65.9784303,18.2173383
65.9784303,18.2173383
65.9784303,18.2173383
65.9783913,18.2178003
65.9783913,18.2178003
65.9783913,18.2178003
65.9783518,18.2182626
65.9783518,18.2182626
65.9783518,18.2182626
65.9783113,18.2187241
65.9783113,18.2187241
65.9783113,18.2187241
65.9782698,18.2191841
65.9782698,18.2191841
65.9782698,18.2191841
65.9782278,18.2196448
65.9782278,18.2196448
65.9782278,18.2196448
65.9781856,18.2201033
65.9781856,18.2201033
65.9781856,18.2201033
65.9781433,18.2205635
65.9781433,18.2205635
65.9781433,18.2205635
65.9780993,18.2210226
65.9780993,18.2210226
65.9780993,18.2210226
65.978054,18.2214833
65.978054,18.2214833
65.978054,18.2214833
65.9780081,18.2219413
65.9780081,18.2219413
65.9780081,18.2219413
65.9779615,18.2223973
65.9779615,18.2223973
65.9779615,18.2223973
65.9779126,18.2228503
65.9779126,18.2228503
65.9779126,18.2228503
65.9778615,18.2233036
65.9778615,18.2233036
65.9778615,18.2233036
65.9778083,18.2237558
65.9778083,18.2237558
65.9778083,18.2237558
65.9777548,18.2242076
65.9777548,18.2242076
65.9777548,18.2242076
65.9777001,18.2246571
65.9777001,18.2246571
65.9777001,18.2246571
65.9776445,18.225106
65.9776445,18.225106
65.9776445,18.225106
65.977586,18.2255525
65.977586,18.2255525
65.977586,18.2255525
65.9775251,18.2259971
65.9775251,18.2259971
65.9775251,18.2259971
65.97746,18.2264383
65.97746,18.2264383
65.97746,18.2264383
65.9773906,18.2268726
65.9773906,18.2268726
65.9773906,18.2268726
65.9773188,18.2273013
65.9773188,18.2273013
65.9773188,18.2273013
65.977244,18.2277301
65.977244,18.2277301
65.977244,18.2277301
65.9771665,18.2281585
65.9771665,18.2281585
65.9771665,18.2281585
65.9770876,18.2285845
65.9770876,18.2285845
65.9770876,18.2285845
65.9770081,18.2290111
65.9770081,18.2290111
65.9770081,18.2290111
65.9769273,18.2294385
65.9769273,18.2294385
65.9769273,18.2294385
65.976845,18.2298636
65.976845,18.2298636
65.976845,18.2298636
65.976762,18.2302868
65.976762,18.2302868
65.976762,18.2302868
65.9766783,18.2307075
65.9766783,18.2307075
65.9766783,18.2307075
65.9765936,18.2311273
65.9765936,18.2311273
65.9765936,18.2311273
65.9765085,18.2315466
65.9765085,18.2315466
65.9765085,18.2315466
65.9764231,18.2319673
65.9764231,18.2319673
65.9764231,18.2319673
65.9763375,18.2323876
65.9763375,18.2323876
65.9763375,18.2323876
65.976251,18.2328056
65.976251,18.2328056
65.976251,18.2328056
65.9761636,18.233224
65.9761636,18.233224
65.9761636,18.233224
65.9760765,18.2336418
65.9760765,18.2336418
65.9760765,18.2336418
65.9759886,18.2340593
65.9759886,18.2340593
65.9759886,18.2340593
65.975901,18.2344763
65.975901,18.2344763
65.975901,18.2344763
65.9758128,18.2348916
65.9758128,18.2348916
65.9758128,18.2348916
65.9757236,18.2353065
65.9757236,18.2353065
65.9757236,18.2353065
65.9756345,18.2357208
65.9756345,18.2357208
65.9756345,18.2357208
65.9755448,18.2361351
65.9755448,18.2361351
65.9755448,18.2361351
65.9754543,18.2365493
65.9754543,18.2365493
65.9754543,18.2365493
65.9753628,18.236962
65.9753628,18.236962
65.9753628,18.236962
65.9752696,18.2373746
65.9752696,18.2373746
65.9752696,18.2373746
65.9751761,18.2377851
65.9751761,18.2377851
65.9751761,18.2377851
65.9750818,18.2381928
65.9750818,18.2381928
65.9750818,18.2381928
65.9749873,18.2386011
65.9749873,18.2386011
65.9749873,18.2386011
65.9748925,18.2390068
65.9748925,18.2390068
65.9748925,18.2390068
65.9747978,18.2394101
65.9747978,18.2394101
65.9747978,18.2394101
65.974702,18.239812
65.974702,18.239812
65.974702,18.239812
65.9746048,18.2402123
65.9746048,18.2402123
65.9746048,18.2402123
65.9745061,18.2406126
65.9745061,18.2406126
65.9745061,18.2406126
65.974408,18.2410133
65.974408,18.2410133
65.974408,18.2410133
65.9743101,18.2414145
65.9743101,18.2414145
65.9743101,18.2414145
65.9742123,18.2418158
65.9742123,18.2418158
65.9742123,18.2418158
65.9741143,18.2422163
65.9741143,18.2422163
65.9741143,18.2422163
65.9740148,18.2426148
65.9740148,18.2426148
65.9740148,18.2426148
65.9739148,18.243013
65.9739148,18.243013
65.9739148,18.243013
65.9738146,18.2434115
65.9738146,18.2434115
65.9738146,18.2434115
65.9737131,18.2438106
65.9737131,18.2438106
65.9737131,18.2438106
65.9736111,18.2442071
65.9736111,18.2442071
65.9736111,18.2442071
65.973508,18.2446035
65.973508,18.2446035
65.973508,18.2446035
65.9734033,18.2449976
65.9734033,18.2449976
65.9734033,18.2449976
65.9732981,18.2453893
65.9732981,18.2453893
65.9732981,18.2453893
65.973194,18.24578
65.973194,18.24578
65.973194,18.24578
65.9730888,18.2461678
65.9730888,18.2461678
65.9730888,18.2461678
65.972982,18.2465545
65.972982,18.2465545
65.972982,18.2465545
65.9728733,18.246941
65.9728733,18.246941
65.9728733,18.246941
65.9727628,18.247328
65.9727628,18.247328
65.9727628,18.247328
65.9726521,18.2477133
65.9726521,18.2477133
65.9726521,18.2477133
65.972542,18.248096
65.972542,18.248096
65.972542,18.248096
65.9724318,18.2484781
65.9724318,18.2484781
65.9724318,18.2484781
65.9723215,18.2488595
65.9723215,18.2488595
65.9723215,18.2488595
65.9722116,18.2492425
65.9722116,18.2492425
65.9722116,18.2492425
65.9721015,18.249625
65.9721015,18.249625
65.9721015,18.249625
65.9719913,18.2500083
65.9719913,18.2500083
65.9719913,18.2500083
65.9718816,18.2503923
65.9718816,18.2503923
65.9718816,18.2503923
65.9717723,18.2507775
65.9717723,18.2507775
65.9717723,18.2507775
65.9716633,18.251162
65.9716633,18.251162
65.9716633,18.251162
65.9715541,18.2515473
65.9715541,18.2515473
65.9715541,18.2515473
65.9714445,18.2519325
65.9714445,18.2519325
65.9714445,18.2519325
65.9713343,18.2523178
65.9713343,18.2523178
65.9713343,18.2523178
65.9712238,18.2527031
65.9712238,18.2527031
65.9712238,18.2527031
65.9711135,18.253088
65.9711135,18.253088
65.9711135,18.253088
65.9710026,18.2534715
65.9710026,18.2534715
65.9710026,18.2534715
65.9708926,18.2538563
65.9708926,18.2538563
65.9708926,18.2538563
65.9707823,18.2542423
65.9707823,18.2542423
65.9707823,18.2542423
65.9706723,18.2546275
65.9706723,18.2546275
65.9706723,18.2546275
65.9705623,18.2550113
65.9705623,18.2550113
65.9705623,18.2550113
65.9704506,18.255395
65.9704506,18.255395
65.9704506,18.255395
65.970338,18.2557748
65.970338,18.2557748
65.970338,18.2557748
65.9702251,18.256153
65.9702251,18.256153
65.9702251,18.256153
65.9701118,18.256532
65.9701118,18.256532
65.9701118,18.256532
65.9699988,18.25691
65.9699988,18.25691
65.9699988,18.25691
65.9698855,18.2572865
65.9698855,18.2572865
65.9698855,18.2572865
65.9697711,18.2576608
65.9697711,18.2576608
65.9697711,18.2576608
65.9696565,18.2580315
65.9696565,18.2580315
65.9696565,18.2580315
65.9695406,18.2584008
65.9695406,18.2584008
65.9695406,18.2584008
65.9694241,18.2587701
65.9694241,18.2587701
65.9694241,18.2587701
65.9693056,18.2591383
65.9693056,18.2591383
65.9693056,18.2591383
65.9691863,18.2595053
65.9691863,18.2595053
65.9691863,18.2595053
65.9690653,18.2598721
65.9690653,18.2598721
65.9690653,18.2598721
65.9689438,18.2602381
65.9689438,18.2602381
65.9689438,18.2602381
65.9688218,18.2606021
65.9688218,18.2606021
65.9688218,18.2606021
65.9686988,18.260963
65.9686988,18.260963
65.9686988,18.260963
65.9685738,18.2613153
65.9685738,18.2613153
65.9685738,18.2613153
65.9684458,18.2616621
65.9684458,18.2616621
65.9684458,18.2616621
65.9683133,18.2620026
65.9683133,18.2620026
65.9683133,18.2620026
65.968178,18.2623356
65.968178,18.2623356
65.968178,18.2623356
65.968039,18.2626561
65.968039,18.2626561
65.968039,18.2626561
65.9678973,18.262964
65.9678973,18.262964
65.9678973,18.262964
65.9677518,18.2632608
65.9677518,18.2632608
65.9677518,18.2632608
65.9676035,18.263547
65.9676035,18.263547
65.9676035,18.263547
65.9674516,18.2638223
65.9674516,18.2638223
65.9674516,18.2638223
65.9672978,18.2640853
65.9672978,18.2640853
65.9672978,18.2640853
65.96714,18.2643395
65.96714,18.2643395
65.96714,18.2643395
65.9669771,18.2645821
65.9669771,18.2645821
65.9669771,18.2645821
65.9668113,18.2648116
65.9668113,18.2648116
65.9668113,18.2648116
65.9666431,18.2650301
65.9666431,18.2650301
65.9666431,18.2650301
65.9664728,18.2652391
65.9664728,18.2652391
65.9664728,18.2652391
65.9663013,18.2654406
65.9663013,18.2654406
65.9663013,18.2654406
65.9661285,18.265633
65.9661285,18.265633
65.9661285,18.265633
65.965954,18.2658178
65.965954,18.2658178
65.965954,18.2658178
65.9657775,18.2659948
65.9657775,18.2659948
65.9657775,18.2659948
65.9655991,18.2661623
65.9655991,18.2661623
65.9655991,18.2661623
65.9654196,18.2663243
65.9654196,18.2663243
65.9654196,18.2663243
65.9652396,18.2664826
65.9652396,18.2664826
65.9652396,18.2664826
65.9650593,18.2666345
65.9650593,18.2666345
65.9650593,18.2666345
65.9648765,18.2667766
65.9648765,18.2667766
65.9648765,18.2667766
65.9646933,18.2669048
65.9646933,18.2669048
65.9646933,18.2669048
65.9645083,18.2670196
65.9645083,18.2670196
65.9645083,18.2670196
65.9643221,18.2671281
65.9643221,18.2671281
65.9643221,18.2671281
65.964136,18.2672365
65.964136,18.2672365
65.964136,18.2672365
65.9639505,18.267346
65.9639505,18.267346
65.9639505,18.267346
65.9637653,18.2674548
65.9637653,18.2674548
65.9637653,18.2674548
65.9635806,18.2675628
65.9635806,18.2675628
65.9635806,18.2675628
65.9633958,18.2676726
65.9633958,18.2676726
65.9633958,18.2676726
65.9632105,18.267782
65.9632105,18.267782
65.9632105,18.267782
65.9630258,18.2678905
65.9630258,18.2678905
65.9630258,18.2678905
65.9628416,18.2679998
65.9628416,18.2679998
65.9628416,18.2679998
65.9626571,18.26811
65.9626571,18.26811
65.9626571,18.26811
65.9624728,18.2682191
65.9624728,18.2682191
65.9624728,18.2682191
65.9622878,18.268328
65.9622878,18.268328
65.9622878,18.268328
65.962104,18.2684363
65.962104,18.2684363
65.962104,18.2684363
65.9619206,18.2685461
65.9619206,18.2685461
65.9619206,18.2685461
65.9617381,18.2686555
65.9617381,18.2686555
65.9617381,18.2686555
65.9615545,18.2687653
65.9615545,18.2687653
65.9615545,18.2687653
65.9613706,18.2688756
65.9613706,18.2688756
65.9613706,18.2688756
65.9611858,18.268985
65.9611858,18.268985
65.9611858,18.268985
65.9610013,18.269093
65.9610013,18.269093
65.9610013,18.269093
65.960819,18.2691983
65.960819,18.2691983
65.960819,18.2691983
65.9606386,18.2693011
65.9606386,18.2693011
65.9606386,18.2693011
65.9604596,18.2694063
65.9604596,18.2694063
65.9604596,18.2694063
65.9602803,18.2695123
65.9602803,18.2695123
65.9602803,18.2695123
65.960102,18.269619
65.960102,18.269619
65.960102,18.269619
65.9599256,18.269724
65.9599256,18.269724
65.9599256,18.269724
65.9597503,18.2698245
65.9597503,18.2698245
65.9597503,18.2698245
65.9595778,18.2699243
65.9595778,18.2699243
65.9595778,18.2699243
65.9594061,18.2700228
65.9594061,18.2700228
65.9594061,18.2700228
65.9592356,18.2701223
65.9592356,18.2701223
65.9592356,18.2701223
65.9590655,18.2702233
65.9590655,18.2702233
65.9590655,18.2702233
65.9588983,18.2703241
65.9588983,18.2703241
65.9588983,18.2703241
65.9587323,18.2704238
65.9587323,18.2704238
65.9587323,18.2704238
65.9585668,18.2705231
65.9585668,18.2705231
65.9585668,18.2705231
65.9584023,18.2706215
65.9584023,18.2706215
65.9584023,18.2706215
65.9582383,18.2707195
65.9582383,18.2707195
65.9582383,18.2707195
65.9580746,18.2708168
65.9580746,18.2708168
65.9580746,18.2708168
65.957911,18.2709136
65.957911,18.2709136
65.957911,18.2709136
65.9577475,18.2710096
65.9577475,18.2710096
65.9577475,18.2710096
65.957584,18.2711081
65.957584,18.2711081
65.957584,18.2711081
65.9574203,18.2712075
65.9574203,18.2712075
65.9574203,18.2712075
65.9572555,18.2713053
65.9572555,18.2713053
65.9572555,18.2713053
65.9570906,18.2714035
65.9570906,18.2714035
65.9570906,18.2714035
65.9569248,18.2715028
65.9569248,18.2715028
65.9569248,18.2715028
65.9567583,18.2716041
65.9567583,18.2716041
65.9567583,18.2716041
65.9565908,18.2717085
65.9565908,18.2717085
65.9565908,18.2717085
65.9564228,18.2718146
65.9564228,18.2718146
65.9564228,18.2718146
65.9562535,18.271923
65.9562535,18.271923
65.9562535,18.271923
65.9560833,18.2720331
65.9560833,18.2720331
65.9560833,18.2720331
65.9559118,18.2721453
65.9559118,18.2721453
65.9559118,18.2721453
65.9557396,18.272262
65.9557396,18.272262
65.9557396,18.272262
65.9555665,18.2723818
65.9555665,18.2723818
65.9555665,18.2723818
65.9553933,18.2725031
65.9553933,18.2725031
65.9553933,18.2725031
65.9552201,18.2726285
65.9552201,18.2726285
65.9552201,18.2726285
65.9550471,18.272755
65.9550471,18.272755
65.9550471,18.272755
65.9548751,18.2728815
65.9548751,18.2728815
65.9548751,18.2728815
65.954705,18.273009
65.954705,18.273009
65.954705,18.273009
65.9545351,18.2731396
65.9545351,18.2731396
65.9545351,18.2731396
65.9543653,18.2732716
65.9543653,18.2732716
65.9543653,18.2732716
65.9541963,18.2734038
65.9541963,18.2734038
65.9541963,18.2734038
65.9540281,18.273537
65.9540281,18.273537
65.9540281,18.273537
65.9538606,18.2736711
65.9538606,18.2736711
65.9538606,18.2736711
65.9536933,18.2738043
65.9536933,18.2738043
65.9536933,18.2738043
65.9535273,18.2739371
65.9535273,18.2739371
65.9535273,18.2739371
65.9533628,18.274071
65.9533628,18.274071
65.9533628,18.274071
65.9531996,18.2742066
65.9531996,18.2742066
65.9531996,18.2742066
65.953037,18.2743436
65.953037,18.2743436
65.953037,18.2743436
65.9528756,18.2744826
65.9528756,18.2744826
65.9528756,18.2744826
65.9527151,18.2746238
65.9527151,18.2746238
65.9527151,18.2746238
65.9525546,18.2747676
65.9525546,18.2747676
65.9525546,18.2747676
65.9523945,18.2749106
65.9523945,18.2749106
65.9523945,18.2749106
65.9522353,18.2750531
65.9522353,18.2750531
65.9522353,18.2750531
65.9520765,18.2751965
65.9520765,18.2751965
65.9520765,18.2751965
65.9519181,18.2753413
65.9519181,18.2753413
65.9519181,18.2753413
65.9517605,18.2754858
65.9517605,18.2754858
65.9517605,18.2754858
65.9516041,18.2756323
65.9516041,18.2756323
65.9516041,18.2756323
65.951449,18.2757793
65.951449,18.2757793
65.951449,18.2757793
65.9512948,18.2759288
65.9512948,18.2759288
65.9512948,18.2759288
65.9511401,18.2760798
65.9511401,18.2760798
65.9511401,18.2760798
65.9509845,18.2762335
65.9509845,18.2762335
65.9509845,18.2762335
65.9508288,18.276388
65.9508288,18.276388
65.9508288,18.276388
65.9506738,18.2765455
65.9506738,18.2765455
65.9506738,18.2765455
65.9505196,18.2767056
65.9505196,18.2767056
65.9505196,18.2767056
65.9503653,18.2768668
65.9503653,18.2768668
65.9503653,18.2768668
65.950211,18.2770288
65.950211,18.2770288
65.950211,18.2770288
65.950058,18.2771915
65.950058,18.2771915
65.950058,18.2771915
65.9499053,18.2773538
65.9499053,18.2773538
65.9499053,18.2773538
65.9497523,18.2775143
65.9497523,18.2775143
65.9497523,18.2775143
65.9495991,18.2776753
65.9495991,18.2776753
65.9495991,18.2776753
65.9494451,18.27784
65.9494451,18.27784
65.9494451,18.27784
65.9492903,18.2780075
65.9492903,18.2780075
65.9492903,18.2780075
65.9491345,18.2781765
65.9491345,18.2781765
65.9491345,18.2781765
65.9489773,18.2783471
65.9489773,18.2783471
65.9489773,18.2783471
65.94882,18.2785218
65.94882,18.2785218
65.94882,18.2785218
65.9486616,18.2786963
65.9486616,18.2786963
65.9486616,18.2786963
65.9485033,18.2788716
65.9485033,18.2788716
65.9485033,18.2788716
65.9483453,18.2790463
65.9483453,18.2790463
65.9483453,18.2790463
65.9481876,18.27922
65.9481876,18.27922
65.9481876,18.27922
65.94803,18.2793916
65.94803,18.2793916
65.94803,18.2793916
65.9478726,18.2795631
65.9478726,18.2795631
65.9478726,18.2795631
65.947715,18.2797331
65.947715,18.2797331
65.947715,18.2797331
65.9475576,18.2799028
65.9475576,18.2799028
65.9475576,18.2799028
65.9474005,18.2800721
65.9474005,18.2800721
65.9474005,18.2800721
65.9472436,18.2802388
65.9472436,18.2802388
65.9472436,18.2802388
65.947087,18.2804056
65.947087,18.2804056
65.947087,18.2804056
65.946929,18.2805731
65.946929,18.2805731
65.946929,18.2805731
65.9467716,18.2807408
65.9467716,18.2807408
65.9467716,18.2807408
65.946614,18.2809093
65.946614,18.2809093
65.946614,18.2809093
65.9464551,18.2810795
65.9464551,18.2810795
65.9464551,18.2810795
65.9462955,18.2812503
65.9462955,18.2812503
65.9462955,18.2812503
65.9461353,18.2814218
65.9461353,18.2814218
65.9461353,18.2814218
65.9459748,18.2815926
65.9459748,18.2815926
65.9459748,18.2815926
65.9458128,18.2817631
65.9458128,18.2817631
65.9458128,18.2817631
65.9456493,18.2819361
65.9456493,18.2819361
65.9456493,18.2819361
65.9454845,18.2821103
65.9454845,18.2821103
65.9454845,18.2821103
65.9453193,18.2822848
65.9453193,18.2822848
65.9453193,18.2822848
65.945154,18.2824613
65.945154,18.2824613
65.945154,18.2824613
65.9449873,18.282638
65.9449873,18.282638
65.9449873,18.282638
65.9448198,18.2828161
65.9448198,18.2828161
65.9448198,18.2828161
65.944651,18.282997
65.944651,18.282997
65.944651,18.282997
65.9444811,18.2831803
65.9444811,18.2831803
65.9444811,18.2831803
65.9443101,18.2833646
65.9443101,18.2833646
65.9443101,18.2833646
65.9441381,18.2835498
65.9441381,18.2835498
65.9441381,18.2835498
65.9439656,18.2837346
65.9439656,18.2837346
65.9439656,18.2837346
65.9437923,18.28392
65.9437923,18.28392
65.9437923,18.28392
65.9436178,18.2841065
65.9436178,18.2841065
65.9436178,18.2841065
65.9434433,18.2842921
65.9434433,18.2842921
65.9434433,18.2842921
65.943268,18.284479
65.943268,18.284479
65.943268,18.284479
65.9430926,18.2846653
65.9430926,18.2846653
65.9430926,18.2846653
65.9429176,18.2848516
65.9429176,18.2848516
65.9429176,18.2848516
65.9427425,18.2850366
65.9427425,18.2850366
65.9427425,18.2850366
65.9425678,18.285222
65.9425678,18.285222
65.9425678,18.285222
65.9423926,18.285408
65.9423926,18.285408
65.9423926,18.285408
65.9422185,18.2855938
65.9422185,18.2855938
65.9422185,18.2855938
65.9420441,18.2857791
65.9420441,18.2857791
65.9420441,18.2857791
65.9418698,18.2859648
65.9418698,18.2859648
65.9418698,18.2859648
65.9416965,18.2861573
65.9416965,18.2861573
65.9416965,18.2861573
65.9415253,18.2863575
65.9415253,18.2863575
65.9415253,18.2863575
65.9413571,18.286571
65.9413571,18.286571
65.9413571,18.286571
65.9411923,18.2868023
65.9411923,18.2868023
65.9411923,18.2868023
65.9410306,18.287048
65.9410306,18.287048
65.9410306,18.287048
65.9408715,18.2873043
65.9408715,18.2873043
65.9408715,18.2873043
65.9407146,18.2875713
65.9407146,18.2875713
65.9407146,18.2875713
65.9405608,18.2878496
65.9405608,18.2878496
65.9405608,18.2878496
65.9404123,18.2881405
65.9404123,18.2881405
65.9404123,18.2881405
65.9402683,18.2884451
65.9402683,18.2884451
65.9402683,18.2884451
65.9401253,18.28876
65.9401253,18.28876
65.9401253,18.28876
65.9399843,18.2890813
65.9399843,18.2890813
65.9399843,18.2890813
65.9398443,18.289404
65.9398443,18.289404
65.9398443,18.289404
65.9397046,18.289725
65.9397046,18.289725
65.9397046,18.289725
65.9395653,18.2900478
65.9395653,18.2900478
65.9395653,18.2900478
65.939427,18.2903716
65.939427,18.2903716
65.939427,18.2903716
65.93929,18.2906966
65.93929,18.2906966
65.93929,18.2906966
65.9391523,18.2910215
65.9391523,18.2910215
65.9391523,18.2910215
65.939014,18.2913468
65.939014,18.2913468
65.939014,18.2913468
65.9388761,18.2916721
65.9388761,18.2916721
65.9388761,18.2916721
65.9387388,18.291998
65.9387388,18.291998
65.9387388,18.291998
65.9386006,18.292325
65.9386006,18.292325
65.9386006,18.292325
65.9384618,18.2926503
65.9384618,18.2926503
65.9384618,18.2926503
65.938324,18.2929761
65.938324,18.2929761
65.938324,18.2929761
65.9381868,18.2933021
65.9381868,18.2933021
65.9381868,18.2933021
65.9380501,18.2936273
65.9380501,18.2936273
65.9380501,18.2936273
65.9379121,18.2939515
65.9379121,18.2939515
65.9379121,18.2939515
65.9377736,18.2942743
65.9377736,18.2942743
65.9377736,18.2942743
65.9376341,18.2945961
65.9376341,18.2945961
65.9376341,18.2945961
65.9374918,18.2949113
65.9374918,18.2949113
65.9374918,18.2949113
65.9373446,18.2952171
65.9373446,18.2952171
65.9373446,18.2952171
65.9371921,18.2955098
65.9371921,18.2955098
65.9371921,18.2955098
65.9370346,18.295786
65.9370346,18.295786
65.9370346,18.295786
65.9368756,18.2960455
65.9368756,18.2960455
65.9368756,18.2960455
65.9367128,18.2962901
65.9367128,18.2962901
65.9367128,18.2962901
65.9365458,18.2965203
65.9365458,18.2965203
65.9365458,18.2965203
65.9363756,18.2967395
65.9363756,18.2967395
65.9363756,18.2967395
65.936203,18.296952
65.936203,18.296952
65.936203,18.296952
65.9360291,18.2971611
65.9360291,18.2971611
65.9360291,18.2971611
65.9358535,18.2973673
65.9358535,18.2973673
65.9358535,18.2973673
65.9356776,18.297573
65.9356776,18.297573
65.9356776,18.297573
65.9355006,18.2977796
65.9355006,18.2977796
65.9355006,18.2977796
65.9353233,18.2979865
65.9353233,18.2979865
65.9353233,18.2979865
65.9351456,18.2981946
65.9351456,18.2981946
65.9351456,18.2981946
65.934969,18.2984036
65.934969,18.2984036
65.934969,18.2984036
65.9347916,18.2986136
65.9347916,18.2986136
65.9347916,18.2986136
65.934614,18.2988223
65.934614,18.2988223
65.934614,18.2988223
65.9344365,18.299032
65.9344365,18.299032
65.9344365,18.299032
65.9342593,18.2992428
65.9342593,18.2992428
65.9342593,18.2992428
65.9340826,18.2994531
65.9340826,18.2994531
65.9340826,18.2994531
65.9339066,18.2996625
65.9339066,18.2996625
65.9339066,18.2996625
65.9337301,18.299871
65.9337301,18.299871
65.9337301,18.299871
65.9335535,18.3000796
65.9335535,18.3000796
65.9335535,18.3000796
65.9333773,18.3002885
65.9333773,18.3002885
65.9333773,18.3002885
65.9332013,18.3004983
65.9332013,18.3004983
65.9332013,18.3004983
65.9330263,18.3007091
65.9330263,18.3007091
65.9330263,18.3007091
65.9328528,18.3009215
65.9328528,18.3009215
65.9328528,18.3009215
65.9326803,18.3011311
65.9326803,18.3011311
65.9326803,18.3011311
65.9325088,18.3013401
65.9325088,18.3013401
65.9325088,18.3013401
65.932338,18.3015511
65.932338,18.3015511
65.932338,18.3015511
65.9321688,18.301769
65.9321688,18.301769
65.9321688,18.301769
65.932001,18.3019948
65.932001,18.3019948
65.932001,18.3019948
65.9318358,18.3022303
65.9318358,18.3022303
65.9318358,18.3022303
65.9316735,18.3024751
65.9316735,18.3024751
65.9316735,18.3024751
65.9315133,18.302728
65.9315133,18.302728
65.9315133,18.302728
65.931355,18.3029908
65.931355,18.3029908
65.931355,18.3029908
65.9311996,18.303262
65.9311996,18.303262
65.9311996,18.303262
65.931044,18.303531
65.931044,18.303531
65.931044,18.303531
65.9308875,18.303801
65.9308875,18.303801
65.9308875,18.303801
65.930729,18.3040725
65.930729,18.3040725
65.930729,18.3040725
65.9305676,18.304338
65.9305676,18.304338
65.9305676,18.304338
65.930404,18.3045953
65.930404,18.3045953
65.930404,18.3045953
65.9302381,18.3048425
65.9302381,18.3048425
65.9302381,18.3048425
65.9300711,18.3050828
65.9300711,18.3050828
65.9300711,18.3050828
65.9299028,18.3053163
65.9299028,18.3053163
65.9299028,18.3053163
65.9297335,18.3055458
65.9297335,18.3055458
65.9297335,18.3055458
65.9295651,18.3057765
65.9295651,18.3057765
65.9295651,18.3057765
65.9293973,18.3060076
65.9293973,18.3060076
65.9293973,18.3060076
65.92923,18.3062391
65.92923,18.3062391
65.92923,18.3062391
65.9290646,18.3064705
65.9290646,18.3064705
65.9290646,18.3064705
65.9289001,18.3067015
65.9289001,18.3067015
65.9289001,18.3067015
65.9287348,18.3069308
65.9287348,18.3069308
65.9287348,18.3069308
65.928569,18.3071586
65.928569,18.3071586
65.928569,18.3071586
65.9284036,18.3073836
65.9284036,18.3073836
65.9284036,18.3073836
65.9282383,18.3076078
65.9282383,18.3076078
65.9282383,18.3076078
65.9280735,18.3078323
65.9280735,18.3078323
65.9280735,18.3078323
65.9279101,18.3080601
65.9279101,18.3080601
65.9279101,18.3080601
65.927748,18.3082896
65.927748,18.3082896
65.927748,18.3082896
65.9275875,18.3085175
65.9275875,18.3085175
65.9275875,18.3085175
65.9274273,18.308743
65.9274273,18.308743
65.9274273,18.308743
65.9272673,18.3089688
65.9272673,18.3089688
65.9272673,18.3089688
65.9271088,18.3091981
65.9271088,18.3091981
65.9271088,18.3091981
65.9269523,18.3094376
